Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[128]    0.0    0.00    0.00   16198         DirectMultiply<double, double, SMatrix<double>, SMatrix<double>, (Store)1, (Store)1, (Data)0, (Data)0, (Shape)2>(Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2> const&, Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2> const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [128]
-----------------------------------------------
                0.00    0.00       1/11965       BaseTester::Init(double) [30]
                0.00    0.00       1/11965       BasisGroup::~BasisGroup() [47]
                0.00    0.00       1/11965       virtual thunk to PolarizedGaussianBS::~PolarizedGaussianBS() [54]
                0.00    0.00       1/11965       PolarizedGaussianIE1::~PolarizedGaussianIE1() [49]
                0.00    0.00       1/11965       TBasisSetImplementation<double>::~TBasisSetImplementation() [50]
                0.00    0.00       1/11965       UnitSymmetryQN::~UnitSymmetryQN() [424]
                0.00    0.00       1/11965       Molecule::~Molecule() [513]
                0.00    0.00       1/11965       DFTDataBase::~DFTDataBase() [67]
                0.00    0.00       1/11965       MasterUnPolarizedWF::MasterUnPolarizedWF(BasisGroup const*) [431]
                0.00    0.00       1/11965       IntegralEngineImplementation<double>::Insert(TBasisSet<double> const*) [447]
                0.00    0.00       1/11965       SCFIteratorImplementation::Initialize(ChargeDensity*, double) [33]
                0.00    0.00       2/11965       PolarizedGaussianIE::~PolarizedGaussianIE() [433]
                0.00    0.00       2/11965       PolarizedGaussianIE1::Make4C(std::vector<IntegralEngine1<double> const*, std::allocator<IntegralEngine1<double> const*> > const&) const [10]
                0.00    0.00       2/11965       HeapDB<double>::BuildERIs() [9]
                0.00    0.00       6/11965       virtual thunk to CompositeCD::~CompositeCD() [356]
                0.00    0.00       7/11965       SCFIteratorImplementation::Iterate(SCFIterationParams const&) [13]
                0.00    0.00       8/11965       IrrepWaveFunction::GetChargeDensity(Spin) const [304]
                0.00    0.00       9/11965       MasterUnPolarizedWF::GetChargeDensity(Spin) const [306]
                0.00    0.00       9/11965       WaveFunctionGroup::GetChargeDensity(Spin) const [305]
                0.00    0.00      10/11965       ContractedGaussianRF::GetNormalization(Polarization const&) const [90]
                0.00    0.00      12/11965       BasisFunctionBlock::~BasisFunctionBlock() [280]
                0.00    0.00      12/11965       virtual thunk to ExactIrrepCD<double>::~ExactIrrepCD() [357]
                0.00    0.00      14/11965       HamiltonianTermImplementation::CalculateEnergy() const [21]
                0.00    0.00      14/11965       virtual thunk to TOrbitalGroupImplementation<double>::~TOrbitalGroupImplementation() [349]
                0.00    0.00      16/11965       ContractedGaussianRF::~ContractedGaussianRF() [262]
                0.00    0.00      17/11965       __tcf_0 [7092]
                0.00    0.00      17/11965       RNLM::RNLM(int, double, Vector3D<double> const&) [109]
                0.00    0.00      30/11965       virtual thunk to PolarizedGaussianBF::~PolarizedGaussianBF() [246]
                0.00    0.00      32/11965       HamiltonianTermImplementation::GetCachedMatrix(BasisSet const*, Spin const&) const [240]
                0.00    0.00      54/11965       HamiltonianTermImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const [3]
                0.00    0.00      70/11965       GaussianRF::~GaussianRF() [209]
                0.00    0.00     430/11965       HeapDB<double>::~HeapDB() [177]
                0.00    0.00     509/11965       GaussianRF::GetKinetic2CInternal(BasisFunctionBlockPair&, SMatrix<double>&, double) const [83]
                0.00    0.00     630/11965       virtual thunk to TOrbitalImplementation<double>::~TOrbitalImplementation() [200]
                0.00    0.00     653/11965       GaussianCD::~GaussianCD() [171]
                0.00    0.00     685/11965       GaussianRF::GetOverlap2CInternal(BasisFunctionBlockPair&, SMatrix<double>&, double) const [88]
                0.00    0.00    1290/11965       MatrixList<double>::~MatrixList() [159]
                0.00    0.00    1720/11965       HeapDB<double>::~HeapDB() [178]
                0.00    0.00    5694/11965       GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [71]
[129]    0.0    0.00    0.00   11965         PMStreamableObject::~PMStreamableObject() [129]
-----------------------------------------------
                0.00    0.00       5/11107       virtual thunk to HamiltonianTermImplementation::Read(std::istream&) [288]
                0.00    0.00    1290/11107       MatrixList<double>::MatrixList() [158]
                0.00    0.00    2150/11107       HeapDB<double>::HeapDB() [176]
                0.00    0.00    7662/11107       MatrixList<double>::Read(std::istream&) [69]
[130]    0.0    0.00    0.00   11107         SMatrix<double>::SMatrix() [130]
-----------------------------------------------
                0.00    0.00    8480/8480        virtual thunk to TOrbitalImplementation<double>::Read(std::istream&) [6688]
[131]    0.0    0.00    0.00    8480         operator*<double, SymMatrixOuterProduct<double, Ref<double, Indexable<double, Vector<double>, (Store)0, (Data)0, (Shape)1>, (Shape)1> >, (Store)1, (Data)1, (Shape)2>(Indexable<double, SymMatrixOuterProduct<double, Ref<double, Indexable<double, Vector<double>, (Store)0, (Data)0, (Shape)1>, (Shape)1> >, (Store)1, (Data)1, (Shape)2> const&, double const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [131]
-----------------------------------------------
                0.00    0.00       1/7663        HeapDB<double>::GetNuclear(Cluster const&) [86]
                0.00    0.00    7662/7663        MatrixList<double>::Read(std::istream&) [69]
[132]    0.0    0.00    0.00    7663         MatrixList<double>::Add(SMatrix<double> const&) [132]
                0.00    0.00   15326/59767       StreamableObject::SetOutputMode(StreamableObject::Mode) [113]
                0.00    0.00   13639/277150      intpow(double, int) [105]
                0.00    0.00    7663/21777       StreamableObject::WriteHeader(std::ostream&, char const*) const [122]
                0.00    0.00    7663/17476       SMatrix<double>::Write(std::ostream&) const [126]
                0.00    0.00    1687/1687        void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [156]
-----------------------------------------------
                0.00    0.00    7208/7208        oml::LapackEigenSolver<double>::Solve(Matrix<double> const&, double, int) [322]
[133]    0.0    0.00    0.00    7208         operator-<double, double, Matrix<double>, MatrixTranspose<double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2> >, (Store)0, (Store)0, (Data)0, (Data)1, (Shape)2>(Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2> const&, Indexable<double, MatrixTranspose<double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2> >, (Store)0, (Data)1, (Shape)2> const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [133]
-----------------------------------------------
                0.00    0.00    7200/7200        oml::LapackEigenSolver<double>::Solve(Matrix<double> const&, double, int) [322]
[134]    0.0    0.00    0.00    7200         fabs<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, MatrixTranspose<double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2> >, (Store)0, (Data)1, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)1, (Shape)2>, (Store)0, (Data)1, (Shape)2>(Indexable<double, Xpr<double, XprBinary<double, double, double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2>, Ref<double, Indexable<double, MatrixTranspose<double, Ref<double, Indexable<double, Matrix<double>, (Store)0, (Data)0, (Shape)2>, (Shape)2> >, (Store)0, (Data)1, (Shape)2>, (Shape)2>, (Shape)2>, (Store)0, (Data)1, (Shape)2>, (Store)0, (Data)1, (Shape)2> const&)::{lambda(double const&)#1}::_FUN(double const&) [134]
-----------------------------------------------
                0.00    0.00    2102/5672        virtual thunk to ExactIrrepCD<double>::GetOverlap(BasisSet const*) const [6916]
                0.00    0.00    3570/5672        HartreeFockVxc::Write(std::ostream&) const [3390]
[135]    0.0    0.00    0.00    5672         operator*<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2>(Indexable<double, SMatrix<double>, (Store)1, (Data)0, (Shape)2> const&, double const&)::{lambda(double const&, double const&)#1}::_FUN(double const&, double const&) [135]
-----------------------------------------------
                0.00    0.00    3796/3796        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [71]
[136]    0.0    0.00    0.00    3796         RNLM::Add(RNLM const&, double) [136]
-----------------------------------------------
                0.00    0.00    3796/3796        GaussianRF::Integrate(RadialFunction::Types2C, RadialFunction const*, Polarization const&, Polarization const&, CDcache&, Cluster const*) const [71]
[137]    0.0    0.00    0.00    3796         Triangle::Add(Triangle const&, double) [137]
                0.00    0.00    1898/1898        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [146]
-----------------------------------------------
                0.00    0.00    3262/3262        ExactIrrepCD<double>::GetChangeFrom(ChargeDensity const&) const [348]
